object_id,id_p,id_c,cod_via,nome_rua,ponto_referencia,freguesia,situacao,implantacao,global_id,lon,lat,location
132,132,209,33665,Avenida da Ribeira das Naus,Junto à Praça Europa,Santa Maria Maior,Em operação,Definida,34443586-0a16-4a2d-bdc1-9fdcaa08ae4f,-9.1414994830285,38.7056692800125,0101000020E61000004204C89E724822C008B9F75E535A4340
126,126,216,100012,Avenida Vinte e Quatro de Julho,Praça de Dom Luís I,Misericórdia,Em operação,Definida,7513ffa4-79f2-4da3-bb00-d61eba0cb654,-9.14665686048349,38.7065947289856,0101000020E61000007105A79B164B22C0734232B2715A4340
127,127,215,100012,Avenida Vinte e Quatro de Julho,Edifício EDP,Misericórdia,Em operação,Definida,ddf9acfc-375a-4d17-94cb-cd9ddd6942b4,-9.14886926484725,38.7068122083167,0101000020E610000008CC9F97384C22C01F918BD2785A4340
128,128,214,100012,Avenida Vinte e Quatro de Julho,Largo de Santos,Estrela,Em operação,Definida,53ffa6b1-ca07-4128-839e-d66005be1fcd,-9.15435808910553,38.7067505821106,0101000020E6100000A1290106084F22C0084C96CD765A4340
130,130,212,462,Avenida Infante Dom Henrique,Terminal de Cruzeiros,Santa Maria Maior,Em operação,Definida,99bcfed8-cdf6-4992-a4de-bacbf4afcd22,-9.12764662733139,38.7103989920713,0101000020E610000082AA13E65A4122C05F07AB5AEE5A4340
123,123,219,33673,Praça do Município,NaN,Santa Maria Maior,Em operação,Definida,95c2c2e7-4031-44be-9553-5770a3de5b20,-9.13945495411016,38.7078616300782,0101000020E61000002E56C6A3664722C0BAA3BB359B5A4340
070,070,480,50001,Rua Interior à Alameda da Universidade,Faculdade Ciências da Universidade de Lisboa-Ed C7,Alvalade,Em operação,Definida,47ae82cf-7b2c-4328-96a0-ed0d9df4be66,-9.15483799068943,38.7559920487621,0101000020E61000000061D4EC464F22C011BCF258C4604340
116,116,115,5968,Passeio dos Heróis do Mar,Colégio Pedro Arrupe,Parque das Nações,Em operação,Definida,d469c051-961c-4fb4-a12f-f2e2915779fd,-9.09766449980654,38.7934548372908,0101000020E61000006F4CD114013222C02D8298ED8F654340
115,115,114,102120,Via do Oriente,NaN,Parque das Nações,Em operação,Definida,38d6907a-0430-43f7-9ccd-9381cd38902f,-9.09977892879475,38.7884143815182,0101000020E6100000B9014839163322C08B2830C3EA644340
114,114,113,35282,Alameda dos Oceanos,Cruzamento com Passeio do Levante,Parque das Nações,Em operação,Definida,51871211-75f0-4ade-8717-7d3a82e1a563,-9.09806183643557,38.7837987088209,0101000020E6100000F4F33829353222C033841E8453644340
113,113,112,35282,Alameda dos Oceanos,Cruzamento com Passeio das Garças,Parque das Nações,Em operação,Definida,7a3e2834-7f50-4577-a13f-adcf77905a89,-9.09623927393075,38.7806960564298,0101000020E6100000293F2C46463122C0B73D2FD9ED634340
111,111,109,35282,Alameda dos Oceanos,Cruzamento com Rua da Ilhas dos Amores,Parque das Nações,Em operação,Definida,82f7d990-f7dd-4375-9eee-283d0dd5253d,-9.09470851113458,38.7775564058947,0101000020E6100000A6F34BA27D3022C0780EE3F786634340
110,110,108,35295,Rua do Bojador,Antiga Praça Sony,Parque das Nações,Em operação,Definida,d9c05365-412e-4a91-96eb-d0fd3b7c2931,-9.09247227380015,38.7743305324561,0101000020E61000004D849F86582F22C0BB984C431D634340
109,109,107,35282,Alameda dos Oceanos,Campus da Justiça,Parque das Nações,Em operação,Definida,00a326ef-05c1-4db4-9a5e-5800ad914cf0,-9.09551338792223,38.774529916647,0101000020E61000008BE97A21E73022C0E0E2DACB23634340
108,108,106,35295,Rua do Bojador,Jardim Garcia de Orta,Parque das Nações,Em operação,Definida,2cd1dae9-6df1-43e4-877a-b1d67d744901,-9.09252643663032,38.7694389540465,0101000020E61000006FAF06A05F2F22C0F7F2C3F97C624340
102,102,104,35304,Avenida do Pacífico,Edifício Vodafone Portugal,Parque das Nações,Em operação,Definida,70fe516d-6166-4aac-83b3-fd5c06f5b597,-9.09726192114642,38.7666766996139,0101000020E6100000A4F08450CC3122C035B94B7622624340
104,104,105,100128,Avenida do Índico,Centro Comercial Vasco da Gama,Parque das Nações,Em operação,Definida,f611aa17-814b-4dbb-89c3-7f8181a25e65,-9.09608554019195,38.7685155430926,0101000020E6100000607CB91F323122C07306A2B75E624340
107,107,103,5909,Rua do Fogo de Santelmo,Microsoft Portugal,Parque das Nações,Em operação,Definida,b0bcfd8d-835f-4941-a2bb-f3080b6079f5,-9.09496544077203,38.7612219138184,0101000020E610000071BB6C4F9F3022C09E6C3CB86F614340
106,106,102,5992,Porta do Mar,NaN,Parque das Nações,Em operação,Definida,bd43afae-d97b-4765-8f2d-618205544c8e,-9.09618639354347,38.7591048294529,0101000020E6100000C42DCD573F3122C0315ED8582A614340
105,105,101,35282,Alameda dos Oceanos,Cruzamento com Rua dos Argonautas,Parque das Nações,Em operação,Definida,50c7ba35-c5a8-4255-bf35-ae09e9101bbd,-9.09691856092219,38.7561531057139,0101000020E61000008712434F9F3122C0AFE7FD9FC9604340
141,141,110,100366,Rua de Moscavide ao Parque das Nações,NaN,Parque das Nações,Em operação,Definida,6bd69fac-181e-42e3-bb7a-cb27e3b77cba,-9.0971353586566,38.7784727789658,0101000020E61000003F6EC9B9BB3122C0FF3DFBFEA4634340
005A,005A,406,67033,Praça do Duque de Saldanha,NaN,Avenidas Novas,Em operação,Definida,45616f67-c438-4c09-bd51-a669741104c3,-9.1453859885586,38.7341032579418,0101000020E6100000C74F4408704A22C0A05F7618F75D4340
005B,005B,407,67033,Praça do Duque de Saldanha,NaN,Arroios,Em operação,Definida,694f7ee2-36f2-4143-af29-b099b0bbb93d,-9.14459294754863,38.7342659045303,0101000020E61000003FE83916084A22C04343D76CFC5D4340
005C,005C,408,67033,Praça do Duque de Saldanha,NaN,Arroios,Em operação,Definida,282bd52a-58ad-4fe3-b0cb-89c71445fe12,-9.14422599530959,38.733709926352,0101000020E6100000EC2C5AFDD74922C05937F534EA5D4340
022A,022A,403,67034,Avenida Fontes Pereira de Melo,Picoas - Hotel Sheraton,Avenidas Novas,Em operação,Definida,415fa471-b7e1-4ccc-b8b1-f232f615eb46,-9.14648014070878,38.731563121432,0101000020E610000023B7EB71FF4A22C04CC140DCA35D4340
053B,053B,308,34341,Praça do Marquês de Pombal,NaN,Santo António,Em operação,Definida,248ef16e-f4d0-4505-ae06-deb8a0629647,-9.149758691564,38.7245914421677,0101000020E6100000461ED52BAD4C22C02F899169BF5C4340
053A,053A,307,34341,Praça do Marquês de Pombal,NaN,Santo António,Em operação,Definida,8a87a126-bf5d-401f-9375-b372c81ea4f5,-9.14918369241964,38.725045072582,0101000020E6100000E81310CE614C22C0CD6EE546CE5C4340
075B,075B,301,34187,Avenida da Liberdade,NaN,Santo António,Em operação,Definida,24968a04-12f5-4dfe-8287-ce8260ba9ee1,-9.14235595289568,38.7170740095018,0101000020E6100000DE2724E1E24822C098CFC514C95B4340
101B,101B,224,100656,Praça Martim Moniz,NaN,Santa Maria Maior,Em operação,Definida,beddd631-db0a-4442-acaf-8747f2160f7f,-9.13651547008172,38.7150952082825,0101000020E610000051CC0E5BE54522C0C18C623D885B4340
101A,101A,225,100656,Praça Martim Moniz,NaN,Santa Maria Maior,Em operação,Definida,bfb39db2-c7de-4235-875c-b5cdb9444fbf,-9.13700454597594,38.7152438916796,0101000020E61000006FBDB875254622C0BDB6A11C8D5B4340
143,143,483,102309,Rua Konrad Adenauer,NaN,Lumiar,Em operação,Definida,bb660144-939f-446d-896c-9f792168ff04,-9.1639781072195,38.759337744268,0101000020E610000014893FF0F45322C0EF1FADFA31614340
144,144,305,34187,Avenida da Liberdade,Cruzamento com Rua Barata Salgueiro,Santo António,Em operação,Definida,5cb58424-c2e5-41a2-80de-4f7c704cc555,-9.14695387007954,38.7223767409902,0101000020E61000004706A4893D4B22C0D4F84ED7765C4340
145,145,304,34187,Avenida da Liberdade,Cinema São Jorge,Santo António,Em operação,Definida,b6dba650-0412-40dc-b277-eda64e23d378,-9.14633385296929,38.72041099709,0101000020E6100000FF995145EC4A22C01417746D365C4340
133A,133A,218,100012,Avenida Vinte e Quatro de Julho,Interface Cais do Sodré,Misericórdia,Em operação,Definida,920b0809-ee69-4788-9233-7159a1ad8319,-9.14481601864767,38.7061310700285,0101000020E6100000AE0E4053254A22C01F3BBE80625A4340
147,147,476,66667,Alameda da Universidade,Reitoria da Universidade de Lisboa,Alvalade,Em operação,Definida,e821c7d3-e7a3-458c-8954-f4274b89a0fa,-9.15891070362587,38.7523249485371,0101000020E61000006B1D66BE5C5122C043F7142F4C604340
024A,024A,412,67377,Avenida Ressano Garcia,NaN,Avenidas Novas,Em operação,Definida,f723b512-baab-45fb-9bc7-ac533ee5cfa6,-9.15471733498384,38.7345516592816,0101000020E61000007EC24B1C374F22C023EBECC9055E4340
024B,024B,413,67031,Avenida António Augusto de Aguiar,Cruzamento com Rua Marquês de Fronteira,Avenidas Novas,Em operação,Definida,853f7e04-f454-4cbf-b42b-ea4941dcaa3a,-9.15427389437027,38.7344784636193,0101000020E6100000CCE4E5FCFC4E22C03C6EEA63035E4340
146,146,401,67082,Rua Martens Ferrão,Palácio SottoMayor,Arroios,Em operação,Definida,9ff54652-41dc-4af9-9218-a2653986f738,-9.14758362695552,38.7290566112091,0101000020E6100000E665C614904B22C0B0091FBA515D4340
051,051,419,67052,Avenida de António José de Almeida,Instituto Superior Técnico,Areeiro,Em operação,Definida,7a39bc43-68ba-4d4d-aa80-e1945eb67b88,-9.13941017698249,38.7380935681386,0101000020E61000001EBD4DC5604722C089459CD9795E4340
162,162,314,67136,Rua Marques da Silva,Cruzamento com Rua António Pedro,Arroios,Em operação,Definida,fc544f0c-cdcd-40fc-8c4d-9fa361a77fc2,-9.13567326464665,38.7296287300493,0101000020E6100000A53255F7764522C052E46679645D4340
158,158,315,67139,Rua Passos Manuel,Jardim Constantino,Arroios,Em operação,Definida,a62b690e-bd9a-4017-ba1f-3de4faaa63b2,-9.13699147682073,38.731171724666,0101000020E6100000338D31BF234622C0A699FA08975D4340
157,157,316,685,Rua António Pedro,Cruzamento com Rua de Pascoal de Melo,Arroios,Em operação,Definida,e1248203-e618-41a2-96c9-46214740f4ad,-9.1353502288193,38.731452817753,0101000020E6100000ED910CA04C4522C07968F53EA05D4340
161,161,311,66931,Avenida Almirante Reis,NaN,Arroios,Em operação,Definida,eee2ef47-d67c-47ff-ad0d-d2863c368619,-9.1352960461432,38.7216963146641,0101000020E610000022EDFA85454522C022907A8B605C4340
160,160,312,66931,Avenida Almirante Reis,NaN,Arroios,Em operação,Definida,0bd8f998-716d-44df-9afa-f955103c131d,-9.13512561854497,38.7253337963038,0101000020E61000003D01612F2F4522C078E7E2BCD75C4340
159,159,313,67133,Rua Frei Francisco Foreiro,Cruzamento com Rua de Arroios,Arroios,Em operação,Definida,b13c12d2-a907-4c6b-86e5-83f0bf1ef80c,-9.13602262513998,38.7280372721943,0101000020E61000000CFCECC1A44522C0FA2B4953305D4340
242,242,555,776,Rua Luís de Freitas Branco,Cruzamento com Alameda das Linhas de Torres,Lumiar,Em operação,Definida,643a286e-c95f-4e5a-b32e-e231637b7b16,-9.16026822092587,38.7706508463874,0101000020E6100000EFED1EAD0E5222C02EEFDAAFA4624340
154,154,556,761,Alameda das Linhas de Torres,Cruzamento com Estrada da Torre,Lumiar,Em operação,Definida,3940f44b-9174-4dcd-aada-d4082e2d3aab,-9.16137401837702,38.7735535832217,0101000020E6100000F1B4869D9F5222C006D2C6CD03634340
152,152,552,761,Alameda das Linhas de Torres,Hospital Pulido Valente,Lumiar,Em operação,Definida,d6e0daae-c493-4f47-b35a-b03b7b65a9ea,-9.15736601345602,38.7660310224198,0101000020E61000004C973247925022C0DB81F64D0D624340
153,153,554,765,Rua Ladislau Patrício,Cruzamento com Alameda das Linhas de Torres,Lumiar,Em operação,Definida,62094935-6c36-4510-b2c6-4f0091005e2f,-9.158357731082,38.7686353274761,0101000020E6100000C521B843145122C0B10775A462624340
151,151,551,761,Alameda das Linhas de Torres,Cruzamento com Rua Francisco Stromp,Lumiar,Em operação,Definida,d0a9c6a3-4190-4323-90a0-b4cc1e59e59c,-9.15711068436958,38.7626377018721,0101000020E61000006670C6CF705022C05F1EBA1C9E614340
150,150,550,283,Rua Fernando Curado Ribeiro,NaN,Lumiar,Em operação,Definida,9fc57669-2adb-4429-9522-b23aa62de402,-9.15647227192956,38.7608597686513,0101000020E6100000295635221D5022C0889957DA63614340
170,170,139,33492,Avenida Cidade de Luanda,Cruzamento com Rua Cidade de Bissau,Olivais,Em operação,Definida,ee32b2e7-8244-4d9a-95f4-ab72990d830c,-9.11161431098803,38.7613306925189,0101000020E610000017EBCE82253922C0A4E7BC4873614340
176,176,151,102279,Jardim Eduardo Prado Coelho,Escola Secundária António Damásio,Olivais,Em operação,Definida,eccc3a4c-30bd-42d6-ac81-a762ac97faf0,-9.10874395299051,38.7703967557081,0101000020E6100000C9769349AD3722C0FB5A635C9C624340
175,175,150,33425,Avenida Dr. Francisco Luís Gomes,Piscinas CML Olivais,Olivais,Em operação,Definida,e6af3819-be64-4da8-a584-f778a1a4c29e,-9.11171073908181,38.7696437380196,0101000020E6100000CDEF6526323922C0C52E9EAF83624340
177,177,133,33658,Rua Cidade de Benguela,NaN,Olivais,Em operação,Definida,8b079346-dea4-45ba-ac1a-bf27fed2134a,-9.11073373408733,38.7650437732685,0101000020E610000026F08C17B23822C02C1951F4EC614340
173,173,135,33640,Avenida Cidade de Lourenço Marques,Mercado Olivais Sul,Olivais,Em operação,Definida,ad11a0ad-d00d-4c29-b715-6c66ba3c2d5a,-9.11867969889906,38.7640936441876,0101000020E6100000F1F0E295C33C22C0006F0ED2CD614340
172,172,134,33664,Praça Cidade do Luso,NaN,Olivais,Em operação,Definida,7ee69d7a-d386-41eb-8081-f007e52f3c2f,-9.11635352708278,38.7656041510363,0101000020E6100000883083B0923B22C0FE301B51FF614340
171,171,137,33487,Rua Cidade de Bissau,Spacio Shopping,Olivais,Em operação,Definida,87220d1e-2c21-4213-a28a-c8fb639cf55b,-9.11428205767107,38.7628734708481,0101000020E6100000056F882D833A22C0A92380D6A5614340
